Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
338,00:00:14.097,1.1829471507632427,1.2938697318007664,1.06672140120416,1.188250319284802
339,00:00:14.139,1.415222283038375,1.6169129720853859,1.2410144134282066,1.3877394636015326
340,00:00:14.181,2.2915343915343915,2.6174603174603175,1.975059295748951,2.282083561393906
341,00:00:14.223,1.5423341239433193,1.6648056923918992,1.465353037766831,1.4968436416712279
342,00:00:14.264,1.0410022501976526,1.0194125159642402,1.0091954022988505,1.0943988323298668
343,00:00:14.306,1.1074743051754548,1.3163838715562854,0.8888888888888888,1.1171501550811895
344,00:00:14.348,1.4662409535972756,1.5924283889801132,1.1721948549534758,1.6340996168582376
345,00:00:14.389,2.079839445356687,1.1294471811713191,2.498011311804415,2.612059843094326
346,00:00:14.431,2.116998114699264,1.4153986498814084,2.3976646597336253,2.537931034482759
347,00:00:14.473,1.9127105759289666,1.1701149425287356,2.3288268564130634,2.2391899288451014
348,00:00:14.514,2.258450404427416,2.3316000729793833,1.965024630541872,2.4787265097609925
349,00:00:14.556,1.1199051268016786,0.9560664112388251,1.082010582010582,1.3216383871556285
350,00:00:14.598,0.8039043970078453,0.9077723043240284,0.6188651705893086,0.8850757161101989
351,00:00:14.640,0.9548804962598066,1.037383689107827,0.8071519795657727,1.0201058201058202
352,00:00:14.681,1.3030712157148938,1.6443714650611203,0.8480569239189929,1.4167852581645686
353,00:00:14.723,1.1002615094569117,1.206914796569969,0.8548987411056377,1.2389709906951287
354,00:00:14.765,0.8484218208356139,1.097263273125342,0.5845831052727605,0.8634190841087392
355,00:00:14.806,1.2233169129720853,1.212059843094326,1.1253785805509944,1.332512315270936
356,00:00:14.848,2.9777716961625007,3.049169859514687,2.5939609560299215,3.2901842729428936
357,00:00:14.890,3.779450221978958,3.0164568509396097,3.5801131180441526,4.741780696953111
358,00:00:14.932,1.3320014595876664,1.2579821200510857,1.077212187557015,1.6608100711548988
359,00:00:14.973,1.5258772730037098,1.552581645685094,1.1870461594599526,1.838004013866083
360,00:00:15.015,12.53846013501186,10.89096880131363,15.92012406495165,10.804287538770298
361,00:00:15.057,3.4671471142735513,2.898485677796023,2.0060390439700786,5.496916621054552
362,00:00:15.098,2.1765736179529283,2.190585659551177,1.062616310892173,3.2765188834154353
363,00:00:15.140,26.67819740923189,22.85531837255975,32.34469987228608,24.834573982849847
364,00:00:15.182,3.353439153439153,2.5239919722678343,1.193431855500821,6.342893632548805
365,00:00:15.224,4.2020373411178005,2.703065134099617,0.9101441342820653,8.99290275497172
366,00:00:15.265,41.36252508666302,30.165790914066775,48.755391351943075,45.1663929939792
367,00:00:15.307,3.9424679194794137,3.162233169129721,1.417971173143587,7.247199416164934
368,00:00:15.349,3.1832573131423705,3.1797117314358694,0.9583287721218756,5.411731435869367
369,00:00:15.390,40.03599099920939,31.470315635832876,48.21983214741835,40.41782521437694
370,00:00:15.432,4.113939062214924,3.112753147235906,1.9237000547345375,7.3053639846743295
371,00:00:15.474,3.4811348294106916,2.9119503740193395,1.2158182813355227,6.315635832877212
372,00:00:15.515,29.042084777716962,24.777011494252875,31.204324028461958,31.144918810436053
373,00:00:15.557,1.405218025907681,1.4370005473453749,0.47122787812442984,2.3074256522532384
374,00:00:15.599,1.622538466216627,1.2257982120051085,0.6350118591497902,3.0068053274949826
375,00:00:15.641,24.092854102049504,20.797299762817005,25.732092683816823,25.749169859514687
376,00:00:15.682,3.505479535364593,2.4551176792556104,2.084528370735267,5.976792556102901
377,00:00:15.724,2.841142127349024,2.065389527458493,2.0185550082101806,4.439481846378398
378,00:00:15.766,23.199914857386123,19.253420908593323,24.885987958401753,25.460335705163292
379,00:00:15.807,3.9616736605242355,2.92877212187557,2.7299762817004196,6.226272577996716
380,00:00:15.849,3.411761843945752,2.5898923554095967,2.7528553183725597,4.8925378580551
381,00:00:15.891,3.2469865596302374,3.6822295201605546,2.945685093960956,3.1130450647692025
382,00:00:15.933,1.5735875448519125,1.3174968071519795,1.3271483305966065,2.076117496807152
383,00:00:15.974,3.460870887307669,4.348239372377304,2.784163473818646,3.250209815727057
384,00:00:16.016,3.8770358207139815,2.784473636197774,3.3963875205254515,5.45024630541872
385,00:00:16.058,3.296794988749012,3.293869731800766,3.177905491698595,3.4186097427476736
386,00:00:16.099,1.224247400109469,0.8860426929392446,0.855391351943076,1.9313081554460865
387,00:00:16.141,3.112856534695615,3.274293012224047,2.294398832329867,3.769877759532932
388,00:00:16.183,2.0621115368241805,1.8157635467980295,1.1356139390622149,3.234957124612297
389,00:00:16.225,2.5936082223438546,2.4680715197956578,2.43709177157453,2.875661375661376
390,00:00:16.266,1.3519613209268382,0.9211457763181901,1.162944718117132,1.9717934683451925
391,00:00:16.308,3.6028583591801984,3.475697865353038,3.097518700966977,4.23535851122058
392,00:00:16.350,2.6694702913093717,2.0289363254880497,1.754314906039044,4.225159642401022
393,00:00:16.391,2.7526181353767556,3.1586754241926656,2.1050538222952015,2.994125159642401
394,00:00:16.433,3.4922824302134647,2.641543513957307,3.1565590220762636,4.678744754606823
395,00:00:16.475,4.508325731314237,4.556358328772122,2.950848385331144,6.017770479839445
396,00:00:16.516,1.9425165724016298,1.7163838715562854,1.4224046706805327,2.6887611749680715
397,00:00:16.558,2.8700602079912425,2.6920087575259988,2.607918263090677,3.3102536033570518
398,00:00:16.600,1.9644955300127716,1.1716292647327131,1.863291370187922,2.858565955117679
399,00:00:16.642,2.681572705710637,2.0544973544973546,2.2963327859879583,3.6938879766465975
400,00:00:16.683,2.578513653226297,1.7641123882503194,1.9383141762452107,4.033114395183361
401,00:00:16.725,1.8331691297208537,1.26013501185915,1.155044699872286,3.084327677431126
402,00:00:16.767,1.6973362525086664,1.174402481299033,1.4628534938879767,2.454752782338989
403,00:00:16.808,3.3224289971416407,2.2793650793650793,2.980915891260719,4.707006020799124
404,00:00:16.850,2.2634312473392932,1.6926655719759167,1.9671227878124429,3.1305053822295204
405,00:00:16.892,1.8407589855865716,1.2430031016237912,1.8457945630359422,2.4334792920999817
406,00:00:16.934,1.64598309310953,1.1682904579456304,1.5433132640029192,2.22634555738004
407,00:00:16.975,2.148774554521681,1.7191023535851122,1.849480021893815,2.8777412880861157
408,00:00:17.017,1.1340144742443594,1.0250866630176976,0.843568691844554,1.5333880678708265
409,00:00:17.059,29.571544122118837,14.406495165115855,40.505327494982666,33.80280970625798
410,00:00:17.100,14.891236392385819,10.218354314906039,10.447600802773216,24.0077540594782
411,00:00:17.142,1.6641245514808733,0.997591680350301,1.7177704798394453,2.2770114942528736
412,00:00:17.184,15.374226114455999,10.68786717752235,16.18179164386061,19.25301952198504
413,00:00:17.226,0.9869549352307972,0.6551176792556103,0.957088122605364,1.3486590038314177
414,00:00:17.267,17.183859393054796,8.58874293012224,22.570242656449555,20.392592592592592
415,00:00:17.309,1.5379857690202519,1.1787082649151615,1.293431855500821,2.141817186644773
416,00:00:17.351,10.209262300066898,6.280021893814998,9.990512680167853,14.357252326217843
417,00:00:17.392,1.3624156175880315,1.1205072067141033,1.0849480021893816,1.8817916438606095
418,00:00:17.434,6.023347321048472,4.330943258529466,5.146360153256705,8.592738551359242
419,00:00:17.476,2.0146749376634436,1.4600072979383325,1.7629082284254698,2.821109286626528
420,00:00:17.517,5.7409231891990515,4.0374749133369825,6.056467797847108,7.128826856413063
421,00:00:17.559,50.32933771209633,37.414687100894,58.32123700054735,55.25208903484766
422,00:00:17.601,48.19938575685702,31.18941798941799,55.59740923189199,57.81133004926108
423,00:00:17.643,1.8981390257252324,0.8872103630724321,1.3763546798029556,3.4308520343003104
424,00:00:17.684,6.572875995864501,2.4801131180441525,7.716237912789637,9.522276956759715
425,00:00:17.726,2.2127227391595206,0.7973909870461594,2.3088122605363983,3.5319649698960043
426,00:00:17.768,1.8732773824727849,0.7815909505564678,1.8355956942163838,3.002645502645503
427,00:00:17.809,1.4548683330292524,0.90103995621237,1.2805874840357598,2.1829775588396276
428,00:00:17.851,0.832840722495895,0.4840175150519978,0.8810983397190294,1.1334063127166576
429,00:00:17.893,1.4073040199476978,0.532877212187557,1.481700419631454,2.207334428024083
430,00:00:17.935,0.9352186340692089,0.3436964057653713,1.019376026272578,1.4425834701696771
431,00:00:17.976,1.0824849480021894,0.514541142127349,0.9710819193577814,1.7618317825214378
432,00:00:18.018,1.440515720975491,0.46465973362525087,1.663638022258712,2.1932494070425106
433,00:00:18.060,0.7690932311621967,0.2612844371465061,0.7261266192300675,1.3198686371100163
434,00:00:18.101,0.7756552940460986,0.3320744389709907,0.635650428753877,1.3592410144134282
435,00:00:18.143,1.5294958340935352,0.6061302681992338,1.6657179346834519,2.31663929939792
436,00:00:18.185,0.950173326035395,0.46177704798394453,0.9694033935413245,1.4193395365809158
437,00:00:18.227,0.6275801252812747,0.22090859332238644,0.6911877394636016,0.9706440430578361
438,00:00:18.268,0.8867116706197166,0.4913154533844189,0.8196314541142128,1.349188104360518
439,00:00:18.310,1.1028644407954753,0.4752234993614304,1.109998175515417,1.7233716475095786
440,00:00:18.352,0.8532384601350119,0.3715197956577267,0.8472906403940886,1.3409049443532202
441,00:00:18.393,0.7319406434348963,0.4216201423097975,0.6673234811165846,1.1068783068783068
442,00:00:18.435,5.243222039773763,2.5455573800401385,5.642583470169677,7.541525269111476
443,00:00:18.477,1.126230006689777,0.5374384236453202,1.0469257434774677,1.7943258529465427
444,00:00:18.518,0.7293863650185489,0.3770662287903667,0.6708264915161467,1.1402663747491333
445,00:00:18.560,5.206610715806119,2.4354314906039045,5.85442437511403,7.32997628170042
446,00:00:18.602,0.7825944170771756,0.4186644772851669,0.7244845831052728,1.2046341908410874
447,00:00:18.644,0.8956090737699934,0.518354314906039,0.6097792373654443,1.5586936690384967
448,00:00:18.685,5.640132579213039,2.4958036854588577,6.50415982484948,7.920434227330779
449,00:00:18.727,1.3599525634008394,0.6004743659916074,1.380569239189929,2.0988140850209818
450,00:00:18.769,1.2291066107158062,0.48779419813902575,1.232877212187557,1.9666484218208355
451,00:00:18.810,6.058267955969105,2.6752782338989234,5.234282065316548,10.265243568691844
452,00:00:18.852,1.3038131727786901,0.4507571611019887,1.2004378762999453,2.260244480934136
453,00:00:18.894,0.6940339354132457,0.2562123700054735,0.4979748221127531,1.3279146141215106
454,00:00:18.936,4.9335461898680295,1.8090494435322022,3.3078270388615216,9.683762087210363
455,00:00:18.977,44.53082162622392,31.87193942711184,53.37398284984492,48.346542601715015
456,00:00:19.019,46.554801435261204,31.89651523444627,58.004305783616125,49.76358328772122
457,00:00:19.061,1.8592531776439822,0.9472906403940887,1.5341725962415618,3.096296296296296
458,00:00:19.102,39.09720245697257,36.29886881955847,38.97234081372012,42.020397737639115
459,00:00:19.144,1.4722921607979078,0.36292647327130084,1.800729793833242,2.253220215289181
460,00:00:19.186,12.043112570698776,12.922058018609743,8.914358693669039,14.292920999817552
461,00:00:19.228,1.7116706197165967,0.5314541142127349,2.0430943258529464,2.5604634190841087
462,00:00:19.269,22.117381256461716,24.813993796752417,17.40434227330779,24.13380769932494
463,00:00:19.311,1.3882564009000788,0.4584382411968619,1.589290275497172,2.117040686006203
464,00:00:19.353,17.03253056011677,18.776537128261268,10.97816091954023,21.342893632548805
465,00:00:19.394,1.197603843580855,0.3745666849115125,1.3692756796205072,1.8489691662105454
466,00:00:19.436,19.42528127470656,22.216365626710456,16.495657726692208,19.563820470717022
467,00:00:19.478,1.083385027063188,0.37485860244480934,1.2414158000364897,1.633880678708265
468,00:00:19.519,9.300802773216565,10.356303594234628,7.760353950009122,9.785750775405948
469,00:00:19.561,1.7520586267712706,0.5097427476737821,2.160919540229885,2.5855135924101442
470,00:00:19.603,11.96776135741653,11.93309615033753,11.108684546615581,12.86150337529648
471,00:00:19.645,1.2086602201544732,0.4199416164933406,1.3935778142674695,1.812461229702609
472,00:00:19.686,16.44926716535912,18.16484218208356,15.89740923189199,15.285550082101807
473,00:00:19.728,1.5163473818646231,0.46781609195402296,1.7735632183908046,2.307662835249042
474,00:00:19.770,17.159003831417625,19.060153256704982,9.130979748221128,23.285878489326766
475,00:00:19.811,1.3308824423766952,0.5306330961503375,1.3281517971173145,2.1338624338624337
476,00:00:19.853,14.959618074560604,16.482576172231344,8.249954387885422,20.146323663565042
477,00:00:19.895,1.52934379371161,0.41052727604451744,1.8482941069147967,2.329209998175515
478,00:00:19.937,12.003192848020435,14.308082466703157,10.015891260718847,11.6856048166393
479,00:00:19.978,1.3423462871738734,0.43274949826673964,1.5550811895639483,2.039208173690932
